"ID","Bin","TaxonRelativeAbundance","Kingdom","Phylum","Class","Order","Family","Genus"
"OTU_3236","Bin95",4.3840266189286e-06,"Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae__R-7__group"
"OTU_3234","Bin89",4.78932467715953e-06,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Oceanirhabdus"
"OTU_3238","Bin22",4.86644753005959e-06,"Bacteria","Thermotogota","Thermotogae","Petrotogales","Petrotogaceae","SC103"
"OTU_3235","Bin13",3.18407438312249e-06,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","uncultured","uncultured__bacterium"
"OTU_3241","Bin4",1.97462027674449e-06,"Bacteria","Cloacimonadota","Cloacimonadia","Cloacimonadales","MSBL8","uncultured__bacterium"
"OTU_3240","Bin70",3.60959246676282e-06,"Bacteria","Marinimicrobia__(SAR406__clade)","uncultured__bacterium","uncultured__bacterium","uncultured__bacterium","uncultured__bacterium"
"OTU_3244","Bin124",1.00434053835344e-06,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Marinilabiliaceae","uncultured"
"OTU_3239","Bin6",1.41540168813195e-06,"Bacteria","Campilobacterota","Campylobacteria","Campylobacterales","Arcobacteraceae","Halarcobacter"
"OTU_3243","Bin6",3.05726605909483e-06,"Bacteria","Campilobacterota","Campylobacteria","Campylobacterales","Arcobacteraceae","Halarcobacter"
"OTU_3242","Bin124",2.43727513228956e-06,"Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","Ruminococcus"
"OTU_3246","Bin112",4.07462882986609e-06,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Thermotaleaceae","Crassaminicella"
"OTU_3245","Bin77",9.96420697211769e-07,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Candidatus__Riegeria"
"OTU_3247","Bin77",1.0319310792996e-06,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Candidatus__Riegeria"
"OTU_3249","Bin66",6.11969636514515e-07,"Bacteria","Patescibacteria","Gracilibacteria","JGI__0000069-P22","uncultured__bacterium","uncultured__bacterium"
"OTU_3248","Bin7",7.22457724582526e-06,"Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Sphaerochaeta"
"OTU_3255","Bin6",8.01332482611598e-07,"Bacteria","Campilobacterota","Campylobacteria","Campylobacterales","Arcobacteraceae","Halarcobacter"
"OTU_3257","Bin100",4.33143382810635e-06,"Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium"
"OTU_3254","Bin125",1.20273284859833e-06,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium__sensu__stricto__7"
"OTU_3250","Bin7",2.08263061313309e-06,"Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Sphaerochaeta"
"OTU_3258","Bin125",3.21226099118186e-06,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Anaerovoracaceae","uncultured__bacterium"
"OTU_3256","Bin24",4.37776630088417e-06,"Bacteria","Verrucomicrobiota","Lentisphaeria","P.palmC41","uncultured__bacterium","uncultured__bacterium"
"OTU_3253","Bin76",1.02761264615872e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Thiotrichaceae","Thiothrix"
"OTU_3251","Bin7",1.81921453811506e-06,"Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Sphaerochaeta"
"OTU_3252","Bin114",0.00164927744224269,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Anaerovoracaceae","uncultured__bacterium"
"OTU_3259","Bin123",4.60259467529057e-06,"Bacteria","Firmicutes","Desulfitobacteriia","Desulfitobacteriales","uncultured","uncultured__bacterium"
"OTU_3261","Bin89",0.000132685439417795,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Oceanirhabdus"
"OTU_3260","Bin125",3.26714758263812e-06,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prolixibacteraceae","Sunxiuqinia"
"OTU_3263","Bin7",4.36555474305956e-06,"Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Sphaerochaeta"
"OTU_3262","Bin6",1.44350498640886e-06,"Bacteria","Campilobacterota","Campylobacteria","Campylobacterales","Arcobacteraceae","Halarcobacter"
"OTU_3264","Bin121",2.16695342512398e-06,"Bacteria","Firmicutes","Clostridia","Lachnospirales","Defluviitaleaceae","Defluviitaleaceae__UCG-011"
"OTU_3266","Bin97",3.3806597012675e-06,"Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","Paludicola"
"OTU_3265","Bin77",3.00577790955045e-06,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Candidatus__Riegeria"
"OTU_3267","Bin120",3.41890423707268e-06,"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","uncultured"
"OTU_3268","Bin121",4.44805382555092e-06,"Bacteria","Firmicutes","Clostridia","Lachnospirales","Defluviitaleaceae","Defluviitaleaceae__UCG-011"
"OTU_3269","Bin121",7.37520019496895e-06,"Bacteria","Firmicutes","Clostridia","Lachnospirales","Defluviitaleaceae","Defluviitaleaceae__UCG-011"
"OTU_3272","Bin125",4.29833377172551e-06,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prolixibacteraceae","Sunxiuqinia"
"OTU_3274","Bin89",1.18082778278609e-06,"Bacteria","Firmicutes","Clostridia","Clostridiales","Caloramatoraceae","Fonticella"
"OTU_3275","Bin97",1.6029600236042e-06,"Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","Subdoligranulum"
"OTU_3270","Bin78",1.11424129560316e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Pleomorphomonadaceae","Chthonobacter"
"OTU_3271","Bin7",6.71422343445415e-06,"Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Sphaerochaeta"
"OTU_3273","Bin90",9.48609641820177e-07,"Bacteria","Firmicutes","Limnochordia","Limnochordales","uncultured","uncultured__Clostridia__bacterium"
"OTU_3276","Bin97",4.01751176829777e-06,"Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","[Eubacterium]__siraeum__group"
"OTU_3280","Bin94",2.66216333588331e-06,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Trichococcus"
"OTU_3281","Bin102",0.000582093817176628,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Dethiosulfatibacteraceae","Dethiosulfatibacter"
"OTU_3278","Bin78",2.01591071934606e-06,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","uncultured"
"OTU_3277","Bin78",1.61766993772904e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Tropicibacter"
"OTU_3282","Bin102",0.000667670134395589,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Dethiosulfatibacteraceae","Dethiosulfatibacter"
"OTU_3283","Bin103",0.000174950087493035,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Dethiosulfatibacteraceae","Dethiosulfatibacter"
"OTU_3287","Bin102",0.00010904046436323,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Dethiosulfatibacteraceae","Dethiosulfatibacter"
"OTU_3279","Bin78",1.24422369151215e-06,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Roseobacter__clade__CHAB-I-5__lineage"
"OTU_3284","Bin111",0.00116564673978382,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcaceae","Tepidibacter"
"OTU_3289","Bin95",2.11376461227626e-05,"Bacteria","Margulisbacteria","uncultured__bacterium","uncultured__bacterium","uncultured__bacterium","uncultured__bacterium"
"OTU_3285","Bin111",0.000392133002481321,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcaceae","Intestinibacter"
"OTU_3288","Bin115",5.97272294068678e-05,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Anaerovoracaceae","Amnipila"
"OTU_3286","Bin92",8.28582225363128e-05,"Bacteria","Firmicutes","Bacilli","Izemoplasmatales","Izemoplasmataceae","bacterium__enrichment__culture__clone__R4-81B"
"OTU_3290","Bin107",0.000136978313437933,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Gottschalkia","uncultured__bacterium"
"OTU_3291","Bin106",0.000198028270823485,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","uncultured","marine__sediment__metagenome"
"OTU_3292","Bin109",5.28520183343299e-05,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","livecontrolB21","uncultured__bacterium"
"OTU_3295","Bin108",0.000128623775964068,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","JTB215","bacterium__enrichment__culture__clone__AOM-SR-B4"
"OTU_3294","Bin102",0.000115950356391206,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Dethiosulfatibacteraceae","Dethiosulfatibacter"
"OTU_3298","Bin97",1.39307229184312e-05,"Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","uncultured"
"OTU_3293","Bin107",6.50727183763469e-05,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","uncultured","marine__sediment__metagenome"
"OTU_3299","Bin102",0.000103519824777719,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Dethiosulfatibacteraceae","Dethiosulfatibacter"
"OTU_3297","Bin107",4.37356569524922e-05,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","uncultured","marine__sediment__metagenome"
"OTU_3301","Bin112",5.37977426628463e-05,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcaceae","Acetoanaerobium"
"OTU_3296","Bin112",9.63742355771768e-05,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcaceae","Peptoclostridium"
"OTU_3302","Bin108",0.000148067066123611,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","JTB215","bacterium__enrichment__culture__clone__AOM-SR-B4"
"OTU_3304","Bin106",7.2023375470079e-05,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","JTB215","uncultured__Firmicutes__bacterium"
"OTU_3303","Bin107",4.3510622235226e-05,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Gallicola","Peptostreptococcaceae__bacterium__SK031"
"OTU_3300","Bin103",3.62679809079713e-05,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Dethiosulfatibacteraceae","Dethiosulfatibacter"
"OTU_3306","Bin113",4.16048558818275e-05,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Fusibacteraceae","Fusibacter"
"OTU_3308","Bin112",2.11349025245925e-05,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcaceae","Peptoclostridium"
"OTU_3311","Bin114",1.15433281837692e-05,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Anaerovoracaceae","uncultured__bacterium"
"OTU_3310","Bin112",0.000491791265943619,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcaceae","Peptoclostridium"
"OTU_3305","Bin114",2.4624307623214e-05,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Anaerovoracaceae","uncultured__bacterium"
"OTU_3307","Bin13",1.71747502229051e-05,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","uncultured","marine__sediment__metagenome"
"OTU_3309","Bin13",0.000377856096217091,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","uncultured","marine__sediment__metagenome"
"OTU_3313","Bin13",5.96509746934276e-05,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","uncultured","marine__sediment__metagenome"
"OTU_3314","Bin104",0.000164198279621362,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Dethiosulfatibacteraceae","Dethiosulfatibacter"
"OTU_3315","Bin94",0.000165368549346392,"Bacteria","Deinococcota","Deinococci","Deinococcales","Trueperaceae","Truepera"
"OTU_3312","Bin116",2.97879794209676e-05,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcaceae","Tepidibacter"
"OTU_3317","Bin13",1.8120788095365e-05,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","uncultured","marine__sediment__metagenome"
"OTU_3318","Bin107",2.59944552559921e-05,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Gallicola","uncultured__bacterium"
"OTU_3319","Bin13",9.97608267040812e-06,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","uncultured","marine__sediment__metagenome"
"OTU_3321","Bin109",2.29114833398537e-05,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","livecontrolB21","uncultured__bacterium"
"OTU_3316","Bin113",4.14177327965757e-05,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Fusibacteraceae","Fusibacter"
"OTU_3320","Bin117",1.96983294897155e-05,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Fusibacteraceae","Fusibacter"
"OTU_3322","Bin13",2.60081004627146e-05,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","uncultured","marine__sediment__metagenome"
"OTU_3323","Bin107",0.000116202940906319,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","uncultured","marine__sediment__metagenome"
"OTU_3328","Bin113",2.55093166462615e-05,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Fusibacteraceae","Fusibacter"
"OTU_3326","Bin103",9.21214870930005e-06,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Dethiosulfatibacteraceae","Dethiosulfatibacter"
"OTU_3324","Bin109",7.51442128172334e-06,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","livecontrolB21","uncultured__bacterium"
"OTU_3330","Bin13",0.000138315948186752,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","uncultured","marine__sediment__metagenome"
"OTU_3327","Bin114",1.99624488152904e-05,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Anaerovoracaceae","uncultured__bacterium"
"OTU_3329","Bin109",2.33141888900821e-05,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","GoM-GC232-4463-Bac1","uncultured__bacterium"
"OTU_3332","Bin97",8.38647429400469e-06,"Bacteria","Firmicutes","Clostridia","Oscillospirales","Hydrogenoanaerobacterium","uncultured__bacterium"
"OTU_3331","Bin106",1.78617183619497e-05,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Dethiosulfatibacteraceae","Dethiosulfatibacter"
"OTU_3325","Bin107",4.74905496184368e-05,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","uncultured","uncultured__bacterium"
"OTU_3333","Bin92",1.00602660359286e-05,"Bacteria","Firmicutes","Bacilli","Izemoplasmatales","Izemoplasmataceae","bacterium"
"OTU_3335","Bin112",0.000590152151309135,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcaceae","Peptoclostridium"
"OTU_3334","Bin109",2.14318985508793e-05,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","livecontrolB21","uncultured__bacterium"
"OTU_3340","Bin115",1.0367990621541e-05,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Anaerovoracaceae","[Eubacterium]__brachy__group"
"OTU_3336","Bin111",2.84846321685136e-05,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcaceae","Romboutsia"
"OTU_3339","Bin117",7.85256931503778e-06,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Fusibacteraceae","Fusibacter"
"OTU_3338","Bin103",1.86609365695454e-05,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Dethiosulfatibacteraceae","Dethiosulfatibacter"
"OTU_3341","Bin112",1.51510571357979e-05,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcaceae","Peptoclostridium"
"OTU_3343","Bin114",5.9363175100349e-06,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcaceae","Peptoclostridium"
"OTU_3337","Bin103",3.56183927680113e-05,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Dethiosulfatibacteraceae","Dethiosulfatibacter"
"OTU_3342","Bin117",0.000185225513430073,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Fusibacteraceae","Fusibacter"
"OTU_3345","Bin13",2.23573884666796e-05,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","uncultured","marine__sediment__metagenome"
"OTU_3347","Bin118",8.2480534014149e-06,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Guggenheimella","Tindallia__sp.__Mic8c12"
"OTU_3349","Bin111",8.85776880846198e-06,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcaceae","Peptostreptococcus"
"OTU_3346","Bin114",7.23004351260558e-06,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Anaerovoracaceae","uncultured__bacterium"
"OTU_3344","Bin117",6.9490537247275e-06,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Fusibacteraceae","Fusibacter"
"OTU_3350","Bin13",7.00912728225343e-06,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","uncultured","uncultured__bacterium"
"OTU_3348","Bin118",1.21249155711321e-05,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Guggenheimella","Tindallia__sp.__Mic8c12"
"OTU_3351","Bin106",0.000536074697087787,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","JTB215","uncultured__bacterium"
"OTU_3352","Bin116",4.81303639852121e-06,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Fusibacteraceae","Fusibacter"
"OTU_3354","Bin114",2.7540637202926e-05,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Anaerovoracaceae","uncultured__bacterium"
"OTU_3357","Bin111",1.15865836689773e-05,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcaceae","Paraclostridium"
"OTU_3356","Bin111",2.64122180795169e-05,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcaceae","Romboutsia"
"OTU_3360","Bin13",2.25290202044425e-05,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","uncultured","uncultured__bacterium"
"OTU_3359","Bin92",8.54709992089494e-06,"Bacteria","Firmicutes","Bacilli","Izemoplasmatales","Izemoplasmataceae","bacterium__enrichment__culture__clone__R4-81B"
"OTU_3355","Bin102",1.1652649252949e-05,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Dethiosulfatibacteraceae","Dethiosulfatibacter"
"OTU_3353","Bin115",2.16228310883223e-05,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Anaerovoracaceae","S5-A14a"
"OTU_3362","Bin92",2.02599448405988e-05,"Bacteria","Firmicutes","Bacilli","Izemoplasmatales","Izemoplasmataceae","uncultured__bacterium"
